trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
131,False,"{'a': 0.5, 'e': 0.8900024767126464}",25,0,-172.82825754044367,"{0: 13, 1: 3, 2: 6, 3: 0, 4: 3}",0
132,False,"{'a': 0.5, 'e': 0.99964745596635}",20,0,-40.10585603932538,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
133,False,"{'a': 0.5, 'e': 0.8645438740756395}",25,0,-58.74511375078825,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
134,False,"{'a': 0.5, 'e': 0.5177697997895051}",25,9,-8.889994632053806,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
135,False,"{'a': 0.5, 'e': 0.04422762066183892}",20,12,16.74748640895934,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.5, 'e': 0.4401430224960407}",25,7,30.08622269376723,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.5, 'e': 0.8167513032223336}",30,18,-10.551675554636832,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
138,False,"{'a': 0.5, 'e': 0.9933903797222716}",25,0,-108.32527021925273,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
139,False,"{'a': 0.5, 'e': 0.926812845565509}",20,0,-26.90985237366025,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
140,False,"{'a': 0.5, 'e': 0.6333192030862999}",20,11,-37.32962356231784,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
141,False,"{'a': 0.5, 'e': 0.18476693191217952}",25,8,27.62101558177552,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.5, 'e': 0.3090227281660707}",20,7,-20.095668121775613,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
143,False,"{'a': 0.5, 'e': 0.7271528468448446}",20,0,-48.22495682199739,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
144,False,"{'a': 0.5, 'e': 0.9672505882738824}",20,0,-106.09849633850055,"{0: 11, 1: 4, 2: 2, 3: 2, 4: 1}",0
145,False,"{'a': 0.5, 'e': 0.9705316516498831}",25,0,-260.9034702146245,"{0: 12, 1: 1, 2: 5, 3: 3, 4: 4}",0
146,False,"{'a': 0.5, 'e': 0.7361927182273159}",20,0,-0.3544270193675878,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
147,False,"{'a': 0.5, 'e': 0.32160813176404734}",20,12,7.33520966883145,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.5, 'e': 0.17171734183077755}",20,14,10.555661434666387,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.5, 'e': 0.6230004212937645}",20,0,-89.7586170903836,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
150,False,"{'a': 0.5, 'e': 0.9217512697247493}",20,0,-96.30371401791663,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
151,False,"{'a': 0.5, 'e': 0.9948252601277343}",25,0,-183.54671048571097,"{0: 13, 1: 1, 2: 7, 3: 2, 4: 2}",0
152,False,"{'a': 0.5, 'e': 0.8243313311075577}",20,0,-118.99905893381506,"{0: 14, 1: 1, 2: 1, 3: 2, 4: 2}",0
153,False,"{'a': 0.5, 'e': 0.45201234267200896}",20,16,7.790984777063785,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.5, 'e': 0.03097503173121646}",30,15,22.577008756223506,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.5, 'e': 0.506378638074642}",20,2,-7.9997253573553975,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
156,False,"{'a': 0.5, 'e': 0.8578030932449878}",20,0,-117.49808933144695,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
157,False,"{'a': 0.5, 'e': 0.9992074342602034}",25,0,-148.24447131990541,"{0: 9, 1: 4, 2: 10, 3: 2, 4: 0}",0
158,False,"{'a': 0.5, 'e': 0.8959709467909631}",20,0,-73.32870274180094,"{0: 11, 1: 1, 2: 8, 3: 0, 4: 0}",0
159,False,"{'a': 0.5, 'e': 0.5733695234681091}",20,0,18.854938966090906,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
160,False,"{'a': 0.5, 'e': 0.11038724383904756}",20,14,12.79302225088799,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.5, 'e': 0.37962168297153187}",25,0,26.019104980795774,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
162,False,"{'a': 0.5, 'e': 0.7766859820216312}",25,0,-101.75528202818924,"{0: 14, 1: 3, 2: 6, 3: 2, 4: 0}",0
163,False,"{'a': 0.5, 'e': 0.9835904648022342}",30,0,-109.28014565183976,"{0: 17, 1: 5, 2: 6, 3: 2, 4: 0}",0
164,False,"{'a': 0.5, 'e': 0.9496776978825432}",20,0,-40.79789893503412,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
165,False,"{'a': 0.5, 'e': 0.6832507093535931}",25,3,-85.1205030465677,"{0: 12, 1: 2, 2: 7, 3: 1, 4: 0}",1
166,False,"{'a': 0.5, 'e': 0.24954011797333814}",30,12,5.8966816412647844,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
167,False,"{'a': 0.5, 'e': 0.24526659730265726}",20,14,11.758557127233178,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.5, 'e': 0.6800234955873388}",20,0,-26.78307634301673,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
169,False,"{'a': 0.5, 'e': 0.9482869255037094}",20,0,-2.6230475814808667,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
170,False,"{'a': 0.5, 'e': 0.9843766433940419}",25,4,-203.25057661627585,"{0: 9, 1: 1, 2: 7, 3: 1, 4: 3}",1
171,False,"{'a': 0.5, 'e': 0.7794566276458688}",20,0,-51.122288263199415,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
172,False,"{'a': 0.5, 'e': 0.38369844494974187}",20,0,-0.8302543807393661,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
173,False,"{'a': 0.5, 'e': 0.10600249902117563}",25,12,2.136788654410813,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
174,False,"{'a': 0.5, 'e': 0.569750334265312}",20,0,-53.28134820864556,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
175,False,"{'a': 0.5, 'e': 0.8940034169437217}",25,0,-82.8416007208138,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
176,False,"{'a': 0.5, 'e': 0.9993732836951247}",25,9,-11.32625427593446,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
177,False,"{'a': 0.5, 'e': 0.8600617162362019}",20,0,-77.19379811848667,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
178,False,"{'a': 0.5, 'e': 0.5101770449416689}",35,19,-54.99960979713534,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1
179,False,"{'a': 0.5, 'e': 0.03538323999893738}",20,10,16.990160899994265,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.5, 'e': 0.4480736161291701}",25,0,-6.960335448040347,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
181,False,"{'a': 0.5, 'e': 0.8218264239151786}",30,0,-80.851751177064,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
182,False,"{'a': 0.5, 'e': 0.9943674609282015}",20,0,-116.40964957130858,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
183,False,"{'a': 0.5, 'e': 0.9234526637284138}",20,0,-35.690699298650564,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
184,False,"{'a': 0.5, 'e': 0.626444447910339}",20,9,-26.020250188489136,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
185,False,"{'a': 0.5, 'e': 0.17606078322989716}",20,11,20.36310904170118,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.5, 'e': 0.31742870151970165}",25,13,-24.02663560354952,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
187,False,"{'a': 0.5, 'e': 0.7332005694242856}",25,3,-54.41231459168679,"{0: 17, 1: 0, 2: 2, 3: 3, 4: 0}",1
188,False,"{'a': 0.5, 'e': 0.9694593666699876}",20,0,-115.16086097271759,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
189,False,"{'a': 0.5, 'e': 0.9683606998774463}",25,0,-105.54535620970734,"{0: 17, 1: 4, 2: 1, 3: 1, 4: 2}",0
190,False,"{'a': 0.5, 'e': 0.7301735609948197}",25,0,14.33471966869894,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
191,False,"{'a': 0.5, 'e': 0.31321446868745406}",25,2,27.144975817506676,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.5, 'e': 0.18043044929108396}",25,14,18.521154974029486,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.5, 'e': 0.629899700551255}",25,4,3.5667671001576475,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
194,False,"{'a': 0.5, 'e': 0.9251475365964139}",25,0,-231.38015585774323,"{0: 12, 1: 3, 2: 5, 3: 1, 4: 4}",0
195,False,"{'a': 0.5, 'e': 0.9938869900344416}",20,0,-15.748397167608282,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
196,False,"{'a': 0.5, 'e': 0.8192882452914593}",20,0,-46.01741917535581,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
197,False,"{'a': 0.5, 'e': 0.44409916442465225}",25,11,-22.259377270217804,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
198,False,"{'a': 0.5, 'e': 0.0398208803931389}",25,17,15.300020163352865,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.5, 'e': 0.5139913848889341}",25,8,-80.99278340697595,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 2}",1
200,False,"{'a': 0.5, 'e': 0.8623188722876839}",30,0,-63.91969096280502,"{0: 25, 1: 3, 2: 0, 3: 0, 4: 2}",0
201,False,"{'a': 0.5, 'e': 0.9995206253283515}",20,4,-19.47979474064526,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 0}",1
202,False,"{'a': 0.5, 'e': 0.8920048697881602}",25,0,-93.10247415250564,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
203,False,"{'a': 0.5, 'e': 0.5660952123664124}",30,2,-17.639477822710152,"{0: 23, 1: 1, 2: 3, 3: 1, 4: 0}",1
204,False,"{'a': 0.5, 'e': 0.10158570369662134}",30,22,15.770483058002421,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.5, 'e': 0.3877955281633778}",20,6,-40.47205374129393,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
206,False,"{'a': 0.5, 'e': 0.7822308898871159}",25,0,-130.60584600538402,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
207,False,"{'a': 0.5, 'e': 0.9851488485104646}",20,0,-176.27346719270682,"{0: 9, 1: 3, 2: 5, 3: 0, 4: 3}",0
208,False,"{'a': 0.5, 'e': 0.9468680107512125}",25,0,-79.26909027065427,"{0: 14, 1: 5, 2: 5, 3: 1, 4: 0}",0
209,False,"{'a': 0.5, 'e': 0.6767608607837156}",20,6,-24.906564312523624,"{0: 10, 1: 2, 2: 1, 3: 1, 4: 0}",1
210,False,"{'a': 0.5, 'e': 0.24095904923620143}",20,6,0.8325715252887111,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
211,False,"{'a': 0.5, 'e': 0.2538379413049674}",20,13,11.225362560641583,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.5, 'e': 0.6864865509069841}",20,0,-67.68679667200905,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
213,False,"{'a': 0.5, 'e': 0.9510593107915064}",25,0,-108.52561131763758,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
214,False,"{'a': 0.5, 'e': 0.9827795820412206}",30,0,-73.26975938781386,"{0: 20, 1: 3, 2: 6, 3: 1, 4: 0}",0
215,False,"{'a': 0.5, 'e': 0.7738811359710619}",20,0,-72.32713818577311,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
216,False,"{'a': 0.5, 'e': 0.3755095977670121}",25,0,-29.71393168240544,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
217,False,"{'a': 0.5, 'e': 0.1147997863254662}",20,2,-53.00845166335812,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 2}",1
218,False,"{'a': 0.5, 'e': 0.577002178942952}",20,0,-40.491638595519426,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
219,False,"{'a': 0.5, 'e': 0.8979343145007}",25,0,-171.80532514360772,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 4}",0
220,False,"{'a': 0.5, 'e': 0.999020813314648}",20,0,-56.698436184160364,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
221,False,"{'a': 0.5, 'e': 0.855512174960245}",30,0,-199.7106364026451,"{0: 16, 1: 2, 2: 7, 3: 3, 4: 2}",0
222,False,"{'a': 0.5, 'e': 0.5025443191453852}",30,3,-106.09602633893377,"{0: 17, 1: 2, 2: 6, 3: 1, 4: 1}",1
223,False,"{'a': 0.5, 'e': 0.026536087157875483}",20,6,24.27059215857868,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.5, 'e': 0.4559691044442761}",20,0,-1.1018744970417698,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
225,False,"{'a': 0.5, 'e': 0.8268371568000089}",20,0,-36.82114600765042,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
226,False,"{'a': 0.5, 'e': 0.9952666362171313}",20,0,-116.24325011562864,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
227,False,"{'a': 0.5, 'e': 0.9200201319508784}",25,0,-77.01667818839528,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",1
228,False,"{'a': 0.5, 'e': 0.6195206125592099}",20,13,-8.083219127984965,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
229,False,"{'a': 0.5, 'e': 0.16734084067633054}",30,17,21.878055950703338,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.5, 'e': 0.3258098052199642}",20,8,-22.32460966251957,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
231,False,"{'a': 0.5, 'e': 0.7391908477842096}",20,0,-6.454498447347386,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
232,False,"{'a': 0.5, 'e': 0.9715921906288022}",25,0,-197.61947851113692,"{0: 14, 1: 3, 2: 4, 3: 0, 4: 4}",0
233,False,"{'a': 0.5, 'e': 0.9661138797451976}",20,0,-105.78528169544317,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
234,False,"{'a': 0.5, 'e': 0.7240971967004738}",20,0,-34.0594666189933,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
235,False,"{'a': 0.5, 'e': 0.3047962661308802}",20,16,9.483500014306944,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.5, 'e': 0.1891294205289584}",25,15,5.306437179241881,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
237,False,"{'a': 0.5, 'e': 0.6367496289241701}",25,2,-4.71881941409504,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 0}",1
238,False,"{'a': 0.5, 'e': 0.9284713207390763}",25,0,-205.6606154364396,"{0: 13, 1: 2, 2: 5, 3: 2, 4: 3}",0
239,False,"{'a': 0.5, 'e': 0.9928708516677031}",20,0,-114.46948466441815,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
240,False,"{'a': 0.5, 'e': 0.8141809705265618}",25,0,-75.17313652333374,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
241,False,"{'a': 0.5, 'e': 0.4361511922464772}",25,15,-26.325116680329398,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 0}",1
242,False,"{'a': 0.5, 'e': 0.04866360920015389}",25,15,17.310814382191005,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.5, 'e': 0.5215638619118831}",25,0,-25.714480026408086,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
244,False,"{'a': 0.5, 'e': 0.8667670910519801}",20,0,-195.03678345550992,"{0: 7, 1: 4, 2: 6, 3: 0, 4: 3}",0
245,False,"{'a': 0.5, 'e': 0.9997555067434422}",30,0,-116.99680967940202,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
246,False,"{'a': 0.5, 'e': 0.8879689066918555}",35,0,-146.8166575225491,"{0: 21, 1: 5, 2: 5, 3: 3, 4: 1}",0
247,False,"{'a': 0.5, 'e': 0.5587765492838215}",20,13,-21.334344228979425,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
248,False,"{'a': 0.5, 'e': 0.09277620459766088}",20,5,3.675285953973684,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
249,False,"{'a': 0.5, 'e': 0.39593899065726024}",30,14,8.451798823142587,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
250,False,"{'a': 0.5, 'e': 0.7877145121442345}",25,0,-65.67991547214058,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
251,False,"{'a': 0.5, 'e': 0.9866300485542645}",20,0,-85.08701747745268,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
252,False,"{'a': 0.5, 'e': 0.9439841391523142}",25,16,-4.2642047380046035,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
253,False,"{'a': 0.5, 'e': 0.6702179898880674}",25,18,8.486435156279416,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.5, 'e': 0.23235910202965793}",20,10,20.060250927809783,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.5, 'e': 0.2623893978125999}",25,13,-38.60110128372327,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
256,False,"{'a': 0.5, 'e': 0.6928958219201651}",25,14,-47.05014060214668,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 1}",1
257,False,"{'a': 0.5, 'e': 0.953757183235068}",20,0,-67.70132900846298,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
258,False,"{'a': 0.5, 'e': 0.9811055226493881}",25,0,-68.58770488915017,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
259,False,"{'a': 0.5, 'e': 0.7682450128678183}",20,0,-90.60686188423513,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
260,False,"{'a': 0.5, 'e': 0.3672913304546965}",20,1,16.836934163273078,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
261,False,"{'a': 0.5, 'e': 0.12358807938670624}",20,0,22.534441441635426,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
262,False,"{'a': 0.5, 'e': 0.5842088171092893}",25,0,-2.4837105931448558,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
263,False,"{'a': 0.5, 'e': 0.9017948614087224}",25,0,-56.695964722169926,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
264,False,"{'a': 0.5, 'e': 0.9985900724399912}",25,0,-237.65900777579077,"{0: 12, 1: 0, 2: 9, 3: 0, 4: 4}",0
265,False,"{'a': 0.5, 'e': 0.8508956066916382}",20,1,-121.27273990985421,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 2}",1
266,False,"{'a': 0.5, 'e': 0.4948722204034305}",20,2,-41.44960608859364,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
267,False,"{'a': 0.5, 'e': 0.01768685528840119}",30,16,22.221122309764876,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.5, 'e': 0.4638288688518717}",20,3,-5.614335810738194,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
269,False,"{'a': 0.5, 'e': 0.8317831092998796}",25,0,-84.12666541011232,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
270,False,"{'a': 0.5, 'e': 0.9960878351411849}",20,0,-111.52182501675901,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
271,False,"{'a': 0.5, 'e': 0.916515519162193}",20,0,-108.78235286523764,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
272,False,"{'a': 0.5, 'e': 0.6125482394960996}",20,14,12.536837724256184,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.5, 'e': 0.15860778743465642}",25,0,30.609478640293474,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.5, 'e': 0.33416538263076073}",25,19,11.391382704823686,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.5, 'e': 0.7451232126030157}",20,0,-33.55160276147716,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
276,False,"{'a': 0.5, 'e': 0.9736488930495181}",25,0,-120.15656891148419,"{0: 16, 1: 4, 2: 2, 3: 1, 4: 2}",0
277,False,"{'a': 0.5, 'e': 0.9637913672852274}",30,0,-131.0465471795782,"{0: 20, 1: 0, 2: 7, 3: 2, 4: 1}",0
278,False,"{'a': 0.5, 'e': 0.717964101410472}",20,0,-78.28444606222344,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
279,False,"{'a': 0.5, 'e': 0.2963541836370153}",20,0,16.176981427150714,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
280,False,"{'a': 0.5, 'e': 0.19781357400426822}",25,15,-9.860159729751778,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
281,False,"{'a': 0.5, 'e': 0.6435496697397284}",25,7,-62.80051213963799,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 0}",1
282,False,"{'a': 0.5, 'e': 0.9317223617435201}",25,0,-81.96974044677015,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
283,False,"{'a': 0.5, 'e': 0.9917769246391254}",20,0,-96.30683115915768,"{0: 9, 1: 2, 2: 8, 3: 1, 4: 0}",0
284,False,"{'a': 0.5, 'e': 0.8090099069535975}",20,0,-81.98619170978299,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
285,False,"{'a': 0.5, 'e': 0.428169048838935}",20,0,-43.955177547724894,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
286,False,"{'a': 0.5, 'e': 0.05750252534912421}",20,13,12.539246440640907,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.5, 'e': 0.529095475861036}",25,0,-35.21492785967518,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
288,False,"{'a': 0.5, 'e': 0.8711474010323434}",20,0,-59.786723913910464,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
289,False,"{'a': 0.5, 'e': 0.9999120601031718}",25,0,-47.176361671400194,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
290,False,"{'a': 0.5, 'e': 0.8838633737085002}",20,0,-105.3275762625652,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
291,False,"{'a': 0.5, 'e': 0.5514141076171752}",35,20,-50.60802229950944,"{0: 11, 1: 2, 2: 0, 3: 1, 4: 1}",1
292,False,"{'a': 0.5, 'e': 0.08395943674184847}",25,9,25.579436569025525,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.5, 'e': 0.40405143243560715}",25,1,0.2424544093662251,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 0}",1
294,False,"{'a': 0.5, 'e': 0.7931364191664784}",25,18,-1.4832644759225175,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.5, 'e': 0.988033948885742}",25,0,-161.85326143032466,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
296,False,"{'a': 0.5, 'e': 0.9410263090291437}",20,0,-96.26060192178886,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
297,False,"{'a': 0.5, 'e': 0.6636226092823331}",20,0,-17.60673085201025,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",1
298,False,"{'a': 0.5, 'e': 0.22374095013558368}",25,14,15.469685625811419,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.5, 'e': 0.2709202968427898}",20,11,-1.5078704753598866,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
300,False,"{'a': 0.5, 'e': 0.6992508064783751}",20,0,-197.36318207688242,"{0: 8, 1: 0, 2: 9, 3: 0, 4: 3}",0
301,False,"{'a': 0.5, 'e': 0.9563803314636136}",20,0,-36.32816600330811,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
302,False,"{'a': 0.5, 'e': 0.9793545963764285}",25,0,-36.93985435086153,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
303,False,"{'a': 0.5, 'e': 0.7625486999106625}",25,0,-93.19814208494168,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
304,False,"{'a': 0.5, 'e': 0.35904428689111606}",20,0,-23.919088108297277,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
305,False,"{'a': 0.5, 'e': 0.13236668966664739}",20,16,6.482284253025076,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.5, 'e': 0.5913696841443247}",30,16,-47.42434042704728,"{0: 8, 1: 1, 2: 4, 3: 1, 4: 0}",1
307,False,"{'a': 0.5, 'e': 0.9055847552047066}",20,0,-123.63671969239127,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
308,False,"{'a': 0.5, 'e': 0.9980810948185003}",20,3,-75.60917843580533,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 1}",1
309,False,"{'a': 0.5, 'e': 0.8462123731256282}",30,0,-143.81024380109062,"{0: 15, 1: 4, 2: 10, 3: 0, 4: 1}",0
310,False,"{'a': 0.5, 'e': 0.48716134980334147}",30,12,2.7871732425418565,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
311,False,"{'a': 0.5, 'e': 0.008836237703148543}",25,0,45.280428970986215,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
312,False,"{'a': 0.5, 'e': 0.47165229356133864}",25,13,-8.516324074572243,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
313,False,"{'a': 0.5, 'e': 0.836663893913208}",20,0,-18.483031319215662,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
314,False,"{'a': 0.5, 'e': 0.9968309933617175}",20,0,-113.03290708981406,"{0: 9, 1: 4, 2: 4, 3: 3, 4: 0}",0
