trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
182,False,"{'a': 0.5, 'e': 0.9818994565984033}",25,0,-147.77369380057374,"{0: 13, 1: 2, 2: 7, 3: 2, 4: 1}",0
183,False,"{'a': 0.5, 'e': 0.9817006136187326}",30,0,-170.75587348911054,"{0: 19, 1: 2, 2: 4, 3: 3, 4: 2}",0
184,False,"{'a': 0.5, 'e': 0.9815006944901122}",25,0,-125.23040012847514,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
185,False,"{'a': 0.5, 'e': 0.9812996994316954}",20,0,-8.509447595156276,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
186,False,"{'a': 0.5, 'e': 0.9810976286638146}",20,0,-98.98557201919482,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
187,False,"{'a': 0.5, 'e': 0.9808944824079816}",20,0,-205.69126752846847,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 4}",0
188,False,"{'a': 0.5, 'e': 0.9806902608868872}",20,0,-126.279566169372,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
189,False,"{'a': 0.5, 'e': 0.9804849643244008}",25,0,-163.9361358147401,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
190,False,"{'a': 0.5, 'e': 0.9802785929455703}",20,0,-150.21007155985512,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 4}",0
191,False,"{'a': 0.5, 'e': 0.9800711469766219}",20,0,-94.23318385523933,"{0: 14, 1: 3, 2: 0, 3: 1, 4: 2}",0
192,False,"{'a': 0.5, 'e': 0.9798626266449597}",20,0,-72.72679717845556,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
193,False,"{'a': 0.5, 'e': 0.9796530321791656}",30,0,-80.80654274358365,"{0: 22, 1: 3, 2: 3, 3: 1, 4: 1}",0
194,False,"{'a': 0.5, 'e': 0.9794423638089986}",20,0,-5.72638680407248,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
195,False,"{'a': 0.5, 'e': 0.9792306217653957}",20,6,-65.30092037220398,"{0: 7, 1: 1, 2: 5, 3: 1, 4: 0}",1
196,False,"{'a': 0.5, 'e': 0.9790178062804702}",30,0,-119.71666944020886,"{0: 19, 1: 3, 2: 5, 3: 2, 4: 1}",0
197,False,"{'a': 0.5, 'e': 0.9788039175875123}",20,0,-100.27101900127983,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
198,False,"{'a': 0.5, 'e': 0.9785889559209887}",20,0,-104.77209792673597,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
199,False,"{'a': 0.5, 'e': 0.9783729215165423}",20,0,-80.27873846906346,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
200,False,"{'a': 0.5, 'e': 0.978155814610992}",20,0,-54.66099013651129,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
201,False,"{'a': 0.5, 'e': 0.9779376354423323}",25,0,-313.1244057226768,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 6}",0
202,False,"{'a': 0.5, 'e': 0.977718384249733}",20,0,-97.78528622295738,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
203,False,"{'a': 0.5, 'e': 0.9774980612735394}",20,0,-134.86376433003267,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
204,False,"{'a': 0.5, 'e': 0.9772766667552715}",20,0,-124.72052238111289,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
205,False,"{'a': 0.5, 'e': 0.9770542009376237}",25,0,-133.98422161120016,"{0: 17, 1: 2, 2: 2, 3: 2, 4: 2}",0
206,False,"{'a': 0.5, 'e': 0.9768306640644654}",20,6,-30.962613191194343,"{0: 8, 1: 3, 2: 3, 3: 0, 4: 0}",1
207,False,"{'a': 0.5, 'e': 0.9766060563808393}",20,0,-134.36994825526875,"{0: 11, 1: 0, 2: 6, 3: 2, 4: 1}",0
208,False,"{'a': 0.5, 'e': 0.9763803781329626}",30,0,-172.92325402031747,"{0: 20, 1: 1, 2: 5, 3: 1, 4: 3}",0
209,False,"{'a': 0.5, 'e': 0.9761536295682258}",30,0,-110.3461778996103,"{0: 20, 1: 3, 2: 4, 3: 2, 4: 1}",0
210,False,"{'a': 0.5, 'e': 0.9759258109351927}",20,0,-99.08448014478353,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
211,False,"{'a': 0.5, 'e': 0.9756969224836}",20,0,-155.53343481391838,"{0: 11, 1: 0, 2: 5, 3: 2, 4: 2}",0
212,False,"{'a': 0.5, 'e': 0.9754669644643572}",20,0,-93.72070723420106,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
213,False,"{'a': 0.5, 'e': 0.9752359371295465}",20,0,-67.72264624756393,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
214,False,"{'a': 0.5, 'e': 0.9750038407324221}",25,0,-140.0392991358379,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
215,False,"{'a': 0.5, 'e': 0.97477067552741}",20,0,-110.42686566425539,"{0: 9, 1: 2, 2: 7, 3: 2, 4: 0}",0
216,False,"{'a': 0.5, 'e': 0.9745364417701081}",30,0,-191.96097652260738,"{0: 17, 1: 4, 2: 5, 3: 1, 4: 3}",0
217,False,"{'a': 0.5, 'e': 0.9743011397172855}",20,0,-123.85659195872596,"{0: 9, 1: 2, 2: 7, 3: 1, 4: 1}",0
218,False,"{'a': 0.5, 'e': 0.9740647696268824}",20,0,-112.28658215025165,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
219,False,"{'a': 0.5, 'e': 0.9738273317580098}",20,0,-50.12994447908289,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
220,False,"{'a': 0.5, 'e': 0.9735888263709492}",25,0,-72.01785165467186,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
221,False,"{'a': 0.5, 'e': 0.9733492537271523}",20,0,-95.9796020294149,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
222,False,"{'a': 0.5, 'e': 0.9731086140892409}",30,0,-91.38917650374819,"{0: 18, 1: 8, 2: 3, 3: 0, 4: 1}",0
223,False,"{'a': 0.5, 'e': 0.972866907721006}",30,0,-95.16447379157988,"{0: 19, 1: 1, 2: 9, 3: 1, 4: 0}",0
224,False,"{'a': 0.5, 'e': 0.9726241348874086}",20,0,-151.59960862115335,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 3}",0
225,False,"{'a': 0.5, 'e': 0.9723802958545783}",20,0,-100.0163524330892,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
226,False,"{'a': 0.5, 'e': 0.9721353908898137}",25,0,-37.823209373910075,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
227,False,"{'a': 0.5, 'e': 0.9718894202615816}",25,0,-88.32703417380314,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
228,False,"{'a': 0.5, 'e': 0.9716423842395175}",20,0,-52.0384732070513,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
229,False,"{'a': 0.5, 'e': 0.9713942830944242}",20,0,-53.49577394833757,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
230,False,"{'a': 0.5, 'e': 0.9711451170982726}",20,0,-93.61226603763647,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
231,False,"{'a': 0.5, 'e': 0.9708948865242004}",30,0,-193.44674423624576,"{0: 16, 1: 4, 2: 7, 3: 0, 4: 3}",0
232,False,"{'a': 0.5, 'e': 0.9706435916465129}",20,0,-81.73712907841947,"{0: 12, 1: 1, 2: 5, 3: 2, 4: 0}",0
233,False,"{'a': 0.5, 'e': 0.9703912327406816}",20,0,-202.32471272689926,"{0: 10, 1: 2, 2: 4, 3: 0, 4: 4}",0
234,False,"{'a': 0.5, 'e': 0.9701378100833447}",20,0,-149.5422765870668,"{0: 9, 1: 2, 2: 7, 3: 0, 4: 2}",0
235,False,"{'a': 0.5, 'e': 0.9698833239523063}",25,0,-81.66874482761844,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
236,False,"{'a': 0.5, 'e': 0.9696277746265362}",25,14,-12.845655572282375,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
237,False,"{'a': 0.5, 'e': 0.96937116238617}",25,0,-130.77033562783248,"{0: 12, 1: 4, 2: 7, 3: 1, 4: 1}",0
238,False,"{'a': 0.5, 'e': 0.9691134875125085}",25,0,-129.01051757958882,"{0: 13, 1: 5, 2: 4, 3: 2, 4: 1}",0
239,False,"{'a': 0.5, 'e': 0.9688547502880169}",20,0,-172.78195939783782,"{0: 6, 1: 6, 2: 5, 3: 1, 4: 2}",0
240,False,"{'a': 0.5, 'e': 0.9685949509963254}",25,0,-165.76102112908208,"{0: 14, 1: 1, 2: 6, 3: 2, 4: 2}",0
241,False,"{'a': 0.5, 'e': 0.9683340899222284}",25,0,-173.47564924068735,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 3}",0
242,False,"{'a': 0.5, 'e': 0.9680721673516838}",20,0,-78.59790139217694,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
243,False,"{'a': 0.5, 'e': 0.9678091835718137}",20,0,-14.791127352567363,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
244,False,"{'a': 0.5, 'e': 0.9675451388709031}",20,0,-74.19973624237127,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
245,False,"{'a': 0.5, 'e': 0.9672800335384003}",30,0,-116.89870971984433,"{0: 18, 1: 3, 2: 8, 3: 0, 4: 1}",0
246,False,"{'a': 0.5, 'e': 0.9670138678649162}",35,0,-176.1194733913507,"{0: 21, 1: 1, 2: 11, 3: 0, 4: 2}",0
247,False,"{'a': 0.5, 'e': 0.9667466421422237}",30,0,-203.17287039684555,"{0: 16, 1: 2, 2: 7, 3: 3, 4: 2}",0
248,False,"{'a': 0.5, 'e': 0.9664783566632583}",20,0,-92.87163880758087,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
249,False,"{'a': 0.5, 'e': 0.9662090117221167}",20,0,-70.62576789955412,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
250,False,"{'a': 0.5, 'e': 0.9659386076140574}",20,10,-31.482195568808933,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 0}",1
251,False,"{'a': 0.5, 'e': 0.9656671446354997}",30,0,-204.76912050904932,"{0: 16, 1: 0, 2: 10, 3: 2, 4: 2}",0
252,False,"{'a': 0.5, 'e': 0.9653946230840237}",20,0,-233.62970208351524,"{0: 7, 1: 1, 2: 8, 3: 0, 4: 4}",0
253,False,"{'a': 0.5, 'e': 0.9651210432583701}",30,0,-151.57627062307174,"{0: 17, 1: 3, 2: 8, 3: 0, 4: 2}",0
254,False,"{'a': 0.5, 'e': 0.9648464054584394}",30,0,-111.63063568783068,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
255,False,"{'a': 0.5, 'e': 0.9645707099852919}",30,1,-119.5744228298889,"{0: 21, 1: 2, 2: 2, 3: 2, 4: 2}",1
256,False,"{'a': 0.5, 'e': 0.9642939571411477}",25,0,-269.5951142002194,"{0: 10, 1: 2, 2: 7, 3: 2, 4: 4}",0
257,False,"{'a': 0.5, 'e': 0.9640161472293856}",25,0,-49.066489635082895,"{0: 19, 1: 1, 2: 3, 3: 2, 4: 0}",0
258,False,"{'a': 0.5, 'e': 0.9637372805545433}",30,13,-31.535950419361622,"{0: 12, 1: 3, 2: 1, 3: 1, 4: 0}",1
259,False,"{'a': 0.5, 'e': 0.9634573574223169}",20,0,-25.73368536698102,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
260,False,"{'a': 0.5, 'e': 0.9631763781395607}",20,0,-47.3069146856406,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
261,False,"{'a': 0.5, 'e': 0.9628943430142866}",20,0,-113.04583596132338,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
262,False,"{'a': 0.5, 'e': 0.962611252355664}",30,0,-198.66372033418702,"{0: 16, 1: 5, 2: 5, 3: 1, 4: 3}",0
263,False,"{'a': 0.5, 'e': 0.9623271064740195}",20,0,-120.84936140843762,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
264,False,"{'a': 0.5, 'e': 0.9620419056808365}",25,0,-105.69961377172217,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
265,False,"{'a': 0.5, 'e': 0.9617556502887542}",30,0,-7.951451872449646,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 1}",1
266,False,"{'a': 0.5, 'e': 0.9614683406115687}",20,0,-60.94443191045295,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
267,False,"{'a': 0.5, 'e': 0.9611799769642312}",20,0,-104.75766584579648,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
268,False,"{'a': 0.5, 'e': 0.9608905596628486}",35,10,-92.5512436927904,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",1
269,False,"{'a': 0.5, 'e': 0.9606000890246827}",30,0,-221.6192966267617,"{0: 19, 1: 0, 2: 6, 3: 1, 4: 4}",0
270,False,"{'a': 0.5, 'e': 0.9603085653681501}",25,0,-110.54433135602947,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
271,False,"{'a': 0.5, 'e': 0.9600159890128215}",20,0,-141.0690115914884,"{0: 10, 1: 1, 2: 5, 3: 3, 4: 1}",0
272,False,"{'a': 0.5, 'e': 0.9597223602794217}",25,0,-108.93457251144999,"{0: 15, 1: 5, 2: 2, 3: 2, 4: 1}",0
273,False,"{'a': 0.5, 'e': 0.9594276794898292}",25,0,-75.60733837292877,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
274,False,"{'a': 0.5, 'e': 0.9591319469670756}",25,0,-155.53613249915207,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 3}",0
275,False,"{'a': 0.5, 'e': 0.9588351630353457}",25,0,-193.5666265303272,"{0: 13, 1: 2, 2: 6, 3: 1, 4: 3}",0
276,False,"{'a': 0.5, 'e': 0.9585373280199765}",20,0,-11.799140912379999,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
277,False,"{'a': 0.5, 'e': 0.9582384422474575}",25,0,-58.88141091120341,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
278,False,"{'a': 0.5, 'e': 0.9579385060454298}",20,0,-59.85426652609096,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
279,False,"{'a': 0.5, 'e': 0.9576375197426865}",35,0,-230.92306274794893,"{0: 19, 1: 2, 2: 8, 3: 4, 4: 2}",0
280,False,"{'a': 0.5, 'e': 0.9573354836691711}",25,0,-140.17437754734672,"{0: 12, 1: 7, 2: 4, 3: 0, 4: 2}",0
281,False,"{'a': 0.5, 'e': 0.9570323981559783}",30,0,-98.68086301652963,"{0: 22, 1: 3, 2: 3, 3: 0, 4: 2}",0
282,False,"{'a': 0.5, 'e': 0.9567282635353532}",20,0,-43.12227559879429,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
283,False,"{'a': 0.5, 'e': 0.9564230801406909}",30,0,-84.2740981265906,"{0: 23, 1: 2, 2: 2, 3: 2, 4: 1}",0
284,False,"{'a': 0.5, 'e': 0.9561168483065361}",20,0,-74.84254936891688,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
285,False,"{'a': 0.5, 'e': 0.9558095683685829}",20,0,-119.01176368079001,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
286,False,"{'a': 0.5, 'e': 0.9555012406636743}",25,0,-230.76506060845873,"{0: 13, 1: 1, 2: 6, 3: 1, 4: 4}",0
287,False,"{'a': 0.5, 'e': 0.9551918655298018}",25,0,-112.93834162010504,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 3}",0
288,False,"{'a': 0.5, 'e': 0.9548814433061052}",20,5,-127.68617753676212,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 3}",1
289,False,"{'a': 0.5, 'e': 0.9545699743328723}",25,0,-129.74539362394148,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
290,False,"{'a': 0.5, 'e': 0.9542574589515378}",20,0,-61.06042202911674,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
291,False,"{'a': 0.5, 'e': 0.9539438975046842}",30,0,-206.03539497641916,"{0: 14, 1: 4, 2: 8, 3: 2, 4: 2}",0
292,False,"{'a': 0.5, 'e': 0.95362929033604}",20,0,-141.6920383693575,"{0: 14, 1: 2, 2: 0, 3: 1, 4: 3}",0
293,False,"{'a': 0.5, 'e': 0.9533136377904807}",30,0,-147.8960260781084,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
294,False,"{'a': 0.5, 'e': 0.9529969402140274}",25,0,-94.12667596960118,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
295,False,"{'a': 0.5, 'e': 0.9526791979538465}",25,0,-173.43448933326553,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 3}",0
296,False,"{'a': 0.5, 'e': 0.9523604113582502}",20,0,-51.12556629828842,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
297,False,"{'a': 0.5, 'e': 0.9520405807766951}",25,0,-126.64833412720732,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
298,False,"{'a': 0.5, 'e': 0.9517197065597822}",20,0,-2.984183920876738,"{0: 16, 1: 4, 2: 0, 3: 0, 4: 0}",0
299,False,"{'a': 0.5, 'e': 0.951397789059257}",20,0,-35.24386980350772,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
300,False,"{'a': 0.5, 'e': 0.951074828628008}",30,0,-73.30397653879336,"{0: 19, 1: 5, 2: 5, 3: 1, 4: 0}",0
301,False,"{'a': 0.5, 'e': 0.9507508256200674}",30,0,-116.52951864273265,"{0: 23, 1: 0, 2: 4, 3: 1, 4: 2}",0
302,False,"{'a': 0.5, 'e': 0.9504257803906102}",25,0,-136.29167581190532,"{0: 11, 1: 4, 2: 9, 3: 0, 4: 1}",0
303,False,"{'a': 0.5, 'e': 0.9500996932959539}",20,0,-145.83309575411485,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
304,False,"{'a': 0.5, 'e': 0.9497725646935581}",25,0,-119.31393902437529,"{0: 13, 1: 3, 2: 6, 3: 3, 4: 0}",0
305,False,"{'a': 0.5, 'e': 0.949444394942024}",20,0,-120.34268202610414,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 1}",0
306,False,"{'a': 0.5, 'e': 0.9491151844010942}",20,0,-64.68396850631378,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
307,False,"{'a': 0.5, 'e': 0.9487849334316524}",20,0,-45.218341280391115,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
308,False,"{'a': 0.5, 'e': 0.9484536423957224}",25,0,-66.8138443931995,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
309,False,"{'a': 0.5, 'e': 0.9481213116564685}",25,0,-28.969577619688604,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
310,False,"{'a': 0.5, 'e': 0.9477879415781947}",20,0,-98.61747064465024,"{0: 10, 1: 3, 2: 5, 3: 2, 4: 0}",0
311,False,"{'a': 0.5, 'e': 0.9474535325263441}",20,0,-134.37878570531228,"{0: 9, 1: 2, 2: 7, 3: 1, 4: 1}",0
312,False,"{'a': 0.5, 'e': 0.9471180848674989}",25,2,-184.94286676122462,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 3}",1
313,False,"{'a': 0.5, 'e': 0.94678159896938}",20,0,-39.39236366681505,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
314,False,"{'a': 0.5, 'e': 0.946444075200846}",20,0,-124.0613564026337,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 2}",0
315,False,"{'a': 0.5, 'e': 0.9461055139318935}",20,2,-78.81141622810645,"{0: 9, 1: 2, 2: 6, 3: 1, 4: 0}",1
316,False,"{'a': 0.5, 'e': 0.9457659155336565}",25,9,-28.27960141705804,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 0}",1
317,False,"{'a': 0.5, 'e': 0.9454252803784057}",35,0,-223.7773396799664,"{0: 20, 1: 2, 2: 9, 3: 1, 4: 3}",0
318,False,"{'a': 0.5, 'e': 0.9450836088395483}",30,0,-82.09711191986219,"{0: 20, 1: 2, 2: 6, 3: 2, 4: 0}",0
319,False,"{'a': 0.5, 'e': 0.9447409012916278}",30,14,-150.40787902388323,"{0: 7, 1: 1, 2: 4, 3: 2, 4: 2}",1
320,False,"{'a': 0.5, 'e': 0.9443971581103233}",25,0,-89.11794232620169,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
321,False,"{'a': 0.5, 'e': 0.944052379672449}",20,0,-53.536385735368675,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
322,False,"{'a': 0.5, 'e': 0.9437065663559543}",25,3,-54.3622630874873,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 0}",1
323,False,"{'a': 0.5, 'e': 0.9433597185399226}",30,0,-179.0945349821088,"{0: 16, 1: 3, 2: 8, 3: 1, 4: 2}",0
324,False,"{'a': 0.5, 'e': 0.9430118366045718}",25,0,-47.691576794786215,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
325,False,"{'a': 0.5, 'e': 0.9426629209312528}",20,0,-116.68497656366786,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
326,False,"{'a': 0.5, 'e': 0.9423129719024504}",30,13,-48.626668421953475,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 0}",1
327,False,"{'a': 0.5, 'e': 0.9419619899017819}",25,0,-68.33773792099035,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
328,False,"{'a': 0.5, 'e': 0.9416099753139966}",25,0,-111.6281001010024,"{0: 14, 1: 2, 2: 6, 3: 3, 4: 0}",0
329,False,"{'a': 0.5, 'e': 0.9412569285249762}",20,0,-34.71032679244955,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
330,False,"{'a': 0.5, 'e': 0.9409028499217337}",25,0,-43.06088705430089,"{0: 16, 1: 5, 2: 4, 3: 0, 4: 0}",0
331,False,"{'a': 0.5, 'e': 0.9405477398924131}",25,0,-218.68457360971482,"{0: 13, 1: 3, 2: 4, 3: 1, 4: 4}",0
332,False,"{'a': 0.5, 'e': 0.9401915988262894}",35,0,-252.12910040492133,"{0: 18, 1: 5, 2: 7, 3: 1, 4: 4}",0
333,False,"{'a': 0.5, 'e': 0.9398344271137675}",20,0,-82.70236601951373,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
334,False,"{'a': 0.5, 'e': 0.9394762251463822}",30,0,-139.70813017843406,"{0: 19, 1: 1, 2: 8, 3: 0, 4: 2}",0
335,False,"{'a': 0.5, 'e': 0.9391169933167978}",30,12,-67.95558596333771,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 1}",1
336,False,"{'a': 0.5, 'e': 0.938756732018807}",25,0,-142.00353532377105,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
337,False,"{'a': 0.5, 'e': 0.938395441647332}",30,0,-124.435473042654,"{0: 21, 1: 2, 2: 2, 3: 4, 4: 1}",0
338,False,"{'a': 0.5, 'e': 0.9380331225984222}",20,0,-57.586983587239146,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
339,False,"{'a': 0.5, 'e': 0.9376697752692551}",25,0,-144.02954322030135,"{0: 12, 1: 4, 2: 6, 3: 2, 4: 1}",0
340,False,"{'a': 0.5, 'e': 0.9373054000581352}",25,0,-50.46773461266952,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
341,False,"{'a': 0.5, 'e': 0.9369399973644938}",25,0,-112.59814761111522,"{0: 13, 1: 4, 2: 7, 3: 0, 4: 1}",1
342,False,"{'a': 0.5, 'e': 0.9365735675888888}",30,0,-217.78190184112756,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 5}",0
343,False,"{'a': 0.5, 'e': 0.9362061111330034}",35,0,-154.41096535673805,"{0: 23, 1: 3, 2: 6, 3: 1, 4: 2}",0
344,False,"{'a': 0.5, 'e': 0.9358376283996471}",25,0,-32.28129360068847,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
345,False,"{'a': 0.5, 'e': 0.9354681197927537}",25,0,-199.92137332767325,"{0: 12, 1: 3, 2: 6, 3: 1, 4: 3}",0
346,False,"{'a': 0.5, 'e': 0.9350975857173818}",20,0,-60.64825644541394,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
347,False,"{'a': 0.5, 'e': 0.9347260265797142}",20,0,-49.3976659039944,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
348,False,"{'a': 0.5, 'e': 0.9343534427870572}",20,0,-53.932669309697275,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
349,False,"{'a': 0.5, 'e': 0.9339798347478407}",25,0,-176.10973225622192,"{0: 8, 1: 2, 2: 14, 3: 0, 4: 1}",0
350,False,"{'a': 0.5, 'e': 0.9336052028716171}",20,0,-26.108973066506717,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
351,False,"{'a': 0.5, 'e': 0.9332295475690612}",25,0,-137.73718558892247,"{0: 17, 1: 0, 2: 4, 3: 2, 4: 2}",0
352,False,"{'a': 0.5, 'e': 0.9328528692519695}",20,0,-144.46992590324382,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",1
353,False,"{'a': 0.5, 'e': 0.9324751683332604}",25,0,-100.63906792806348,"{0: 16, 1: 0, 2: 8, 3: 0, 4: 1}",0
354,False,"{'a': 0.5, 'e': 0.9320964452269728}",20,0,-84.72488731737947,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
355,False,"{'a': 0.5, 'e': 0.9317167003482664}",20,7,-62.57895135056498,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 1}",1
356,False,"{'a': 0.5, 'e': 0.931335934113421}",20,0,-216.5319502524249,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 4}",0
357,False,"{'a': 0.5, 'e': 0.9309541469398358}",30,0,-33.57261742616006,"{0: 22, 1: 4, 2: 4, 3: 0, 4: 0}",0
358,False,"{'a': 0.5, 'e': 0.9305713392460293}",20,0,-118.48801786302815,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
359,False,"{'a': 0.5, 'e': 0.9301875114516389}",30,3,-135.47486666188283,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 2}",1
360,False,"{'a': 0.5, 'e': 0.9298026639774198}",20,0,-77.94035749944304,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
361,False,"{'a': 0.5, 'e': 0.9294167972452454}",25,0,-176.61832560868157,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 4}",0
362,False,"{'a': 0.5, 'e': 0.9290299116781062}",20,0,-136.76704194164012,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
363,False,"{'a': 0.5, 'e': 0.9286420077001095}",25,0,-79.77444495857705,"{0: 20, 1: 1, 2: 0, 3: 3, 4: 1}",0
364,False,"{'a': 0.5, 'e': 0.9282530857364792}",35,0,-130.8135224195551,"{0: 24, 1: 1, 2: 8, 3: 0, 4: 2}",0
365,False,"{'a': 0.5, 'e': 0.9278631462135551}",20,0,-213.54762489405908,"{0: 6, 1: 4, 2: 4, 3: 4, 4: 2}",0
